0.603508,0.530700,0.436688,0.383613,0.303098,0.188113,0.047265,-0.005038,15.679636,3.444296
0.845015,0.680227,0.497072,0.428029,0.322012,0.192038,0.047378,-0.004668,22.877062,1.330185
0.961616,0.727440,0.507023,0.432263,0.325036,0.192073,0.047434,-0.004608,25.650799,0.344510
0.607058,0.538049,0.428548,0.386743,0.305423,0.201247,0.053378,-0.001598,15.727632,3.424551
0.850283,0.684097,0.494729,0.424641,0.321713,0.203957,0.053705,-0.001459,22.883536,1.326949
0.980905,0.730318,0.505572,0.431009,0.323361,0.204121,0.053629,-0.001518,25.494484,0.320612
0.597382,0.544238,0.430600,0.391423,0.305904,0.196396,0.055359,0.004534,15.629681,3.438514
0.847511,0.690306,0.488965,0.431413,0.322532,0.200372,0.055201,0.004236,22.945463,1.434786
0.982836,0.738912,0.498908,0.434551,0.323589,0.201129,0.055128,0.004305,25.753175,0.334160
0.611630,0.540128,0.441126,0.388993,0.307069,0.194261,0.053834,0.002677,15.777146,3.510727
0.864814,0.700321,0.504027,0.428317,0.329229,0.200400,0.055625,0.002558,23.083116,1.458757
0.995746,0.752065,0.515525,0.434474,0.330346,0.200885,0.055546,0.002518,26.019591,0.272566
0.608235,0.540033,0.434842,0.388316,0.306851,0.199113,0.052212,-0.004459,15.785286,3.611893
0.867214,0.693709,0.500875,0.435956,0.327435,0.203555,0.053086,-0.004949,23.202081,1.314518
0.997749,0.745118,0.513649,0.439635,0.328657,0.203632,0.053067,-0.004869,25.932817,0.311253
0.603803,0.533677,0.431883,0.389515,0.309417,0.193862,0.059192,0.000377,15.669531,3.389246
0.865383,0.683069,0.496334,0.436248,0.331111,0.199977,0.058490,0.000396,22.879898,1.271735
0.991033,0.732159,0.507844,0.440360,0.332412,0.200318,0.058491,0.000396,25.497316,0.329889
0.606585,0.540046,0.437173,0.392220,0.312166,0.200455,0.053523,-0.004918,15.687442,3.506635
0.857856,0.695843,0.503753,0.435540,0.329021,0.204539,0.053507,-0.004739,23.042624,1.373025
0.982860,0.744350,0.518232,0.441043,0.330158,0.204891,0.053442,-0.004759,25.752161,0.223823
