0.641043,0.618851,0.594415,0.558229,0.470279,0.314626,0.110373,0.002515,15.639835,5.280987
1.020247,0.926888,0.832402,0.716295,0.553216,0.333021,0.110868,0.002723,26.793497,3.755880
1.338243,1.094695,0.931438,0.757485,0.568628,0.333523,0.110561,0.002723,33.506048,1.127950
0.637411,0.626185,0.597015,0.559209,0.475313,0.322831,0.105819,0.004396,15.640743,5.139442
1.001916,0.925585,0.835112,0.710843,0.560108,0.337437,0.107521,0.004306,27.028413,3.770038
1.347639,1.097238,0.937243,0.760149,0.573250,0.338625,0.107702,0.004306,34.363911,1.025050
0.628451,0.622523,0.602439,0.553799,0.481668,0.316840,0.108701,0.002813,15.530930,5.134077
0.992997,0.921707,0.834802,0.715680,0.562994,0.338621,0.109404,0.002922,26.551196,3.535390
1.289711,1.108114,0.949102,0.760600,0.575381,0.339166,0.109405,0.002922,33.600071,0.928287
0.646662,0.620813,0.597809,0.552910,0.480301,0.321229,0.106525,0.008915,15.670679,5.202670
1.028626,0.931877,0.839763,0.706353,0.567707,0.337855,0.106883,0.009008,27.304323,3.577827
1.352353,1.098897,0.948433,0.756594,0.581720,0.337568,0.106839,0.009008,33.936466,0.898167
0.633028,0.629213,0.602092,0.553855,0.474999,0.315884,0.105981,0.003770,15.608766,5.069259
0.999922,0.934699,0.839313,0.711809,0.551001,0.332251,0.106980,0.003650,26.694571,3.554518
1.325216,1.108071,0.957918,0.755632,0.568457,0.333078,0.106604,0.003650,33.824345,0.859239
0.640194,0.612659,0.602251,0.557059,0.477501,0.317755,0.112938,0.007499,15.659622,5.171121
0.999432,0.919710,0.842983,0.709040,0.553108,0.337327,0.113879,0.007860,26.767187,3.347244
1.305083,1.104850,0.942483,0.757529,0.566825,0.338148,0.113939,0.007879,33.286918,0.949729
0.632518,0.624804,0.596832,0.554125,0.481691,0.310834,0.114478,0.005284,15.566277,5.094921
0.992087,0.917279,0.831490,0.711727,0.561889,0.328990,0.114898,0.005384,26.482365,3.808947
1.306631,1.076989,0.933268,0.765428,0.578600,0.330905,0.115434,0.005384,33.495872,0.848751
0.642448,0.619302,0.603865,0.547834,0.488115,0.310349,0.104641,0.005568,15.632351,5.157595
1.012619,0.915771,0.832742,0.701304,0.565663,0.328978,0.105757,0.005688,26.770478,3.610358
1.308744,1.096099,0.935493,0.748704,0.578398,0.331043,0.105532,0.005688,33.981802,1.097761
0.639499,0.620256,0.608155,0.558029,0.475157,0.319817,0.105773,0.007998,15.616682,5.043417
0.993562,0.919424,0.836409,0.717232,0.554692,0.334252,0.106422,0.007940,26.448091,3.763579
1.284645,1.092417,0.927315,0.762865,0.571369,0.336239,0.106521,0.007881,33.971213,0.671058
0.633236,0.622454,0.594352,0.555570,0.473238,0.319422,0.104590,0.002259,15.552393,5.080893
1.002521,0.927444,0.826797,0.708645,0.552926,0.337339,0.104277,0.002140,26.720104,3.425163
1.304381,1.100459,0.930750,0.754920,0.568403,0.337982,0.103702,0.002140,33.209135,1.028700
0.629405,0.615258,0.608749,0.551394,0.482286,0.319280,0.106718,0.005993,15.525817,5.124293
0.985650,0.919465,0.842992,0.703092,0.571154,0.337853,0.106981,0.005796,26.270525,3.943624
1.274930,1.095845,0.939790,0.752792,0.588163,0.339525,0.107039,0.005836,33.789994,0.752005
0.631050,0.620580,0.602776,0.560357,0.482594,0.322526,0.106129,0.006475,15.545095,5.127563
0.999922,0.925561,0.832542,0.712383,0.561608,0.339659,0.105995,0.007105,26.597809,3.444338
1.307252,1.095606,0.933234,0.755580,0.576797,0.341620,0.106102,0.007076,33.421361,0.867130
0.625671,0.619201,0.595452,0.558563,0.471916,0.316616,0.108750,0.011732,15.457858,4.934290
0.980232,0.911839,0.822234,0.708753,0.553075,0.334376,0.109670,0.012254,26.173216,3.660019
1.296295,1.085911,0.928545,0.757264,0.567720,0.336498,0.109726,0.012215,33.274941,1.194125
0.634974,0.618016,0.596701,0.556230,0.472511,0.311263,0.110959,0.006214,15.599572,5.031392
0.997515,0.912180,0.834911,0.711986,0.557849,0.332507,0.111503,0.006213,26.707492,3.488475
1.295601,1.088435,0.927095,0.756643,0.571145,0.334670,0.111769,0.006213,33.353683,1.061748
0.629012,0.626353,0.593674,0.546525,0.478894,0.317745,0.114149,0.002689,15.560114,5.081072
0.982436,0.912672,0.829137,0.700997,0.561819,0.335913,0.113562,0.002788,26.396652,3.736225
1.286260,1.072179,0.929330,0.743307,0.576672,0.335657,0.113692,0.002807,33.512843,0.727692
0.632866,0.615731,0.602423,0.553183,0.481070,0.309204,0.107000,-0.002091,15.575520,5.073277
0.985164,0.919209,0.841871,0.709351,0.559750,0.327746,0.107505,-0.001882,26.613233,3.636106
1.315230,1.126953,0.944136,0.751416,0.576766,0.330524,0.107577,-0.001882,33.394811,1.116994
0.637932,0.619217,0.604284,0.561890,0.469670,0.314259,0.104861,-0.001197,15.625797,5.022733
0.986194,0.913810,0.840137,0.718595,0.547910,0.333755,0.105806,-0.001098,26.722254,3.596608
1.298402,1.118418,0.950938,0.765651,0.568072,0.335643,0.105798,-0.001138,34.314230,0.653395
0.636549,0.619056,0.598204,0.549958,0.485004,0.319995,0.108278,0.003791,15.591516,5.087860
0.991888,0.919366,0.835670,0.701192,0.565890,0.338886,0.109634,0.003761,26.528667,3.444461
1.295504,1.096195,0.944656,0.752306,0.581929,0.339854,0.109402,0.003761,33.138917,1.074439
0.638034,0.624903,0.596040,0.552212,0.472297,0.318421,0.105769,0.003348,15.665867,5.002065
1.004598,0.921118,0.834635,0.705617,0.552537,0.336324,0.104754,0.003220,26.767389,3.282168
1.315065,1.091467,0.935266,0.749514,0.569021,0.337370,0.104869,0.003259,33.998179,0.848480
0.634398,0.609661,0.600001,0.551025,0.472228,0.317239,0.102246,0.001797,15.554056,5.081326
1.001093,0.923139,0.835261,0.706628,0.552919,0.334301,0.103263,0.001777,26.566040,3.674518
1.300534,1.114034,0.935835,0.758085,0.566285,0.334920,0.103262,0.001777,34.176643,0.574147
0.793817,0.762766,0.746762,0.680496,0.579694,0.372625,0.126341,0.003404,18.319763,6.731477
1.342426,1.162700,1.046102,0.862878,0.663955,0.389226,0.128857,0.003583,33.695944,2.422536
1.598890,1.278225,1.100097,0.885285,0.668872,0.389553,0.128786,0.003603,39.040407,0.019270
0.802744,0.776768,0.739683,0.672744,0.589455,0.375642,0.129962,0.006269,18.505247,6.761590
1.362928,1.168533,1.038909,0.862755,0.661092,0.392697,0.129147,0.006163,34.259042,3.104373
1.602547,1.253339,1.101284,0.892167,0.669286,0.393596,0.129268,0.006163,39.802810,0.026143
0.811195,0.762307,0.731049,0.691554,0.582978,0.376434,0.126776,-0.000505,18.555393,7.031936
1.363411,1.152895,1.026934,0.859377,0.664996,0.397725,0.127539,-0.000604,34.555769,2.775254
1.671126,1.259631,1.089494,0.877591,0.671736,0.397785,0.127418,-0.000604,39.708424,-0.028295
0.800150,0.762663,0.731473,0.689367,0.576579,0.381986,0.129601,0.004495,18.417197,6.710975
1.365262,1.163336,1.040156,0.855037,0.665257,0.400813,0.131264,0.004811,34.646233,2.198148
1.633095,1.279364,1.105543,0.874227,0.670369,0.400088,0.131637,0.004870,40.091617,0.113572
0.806337,0.768888,0.755684,0.677804,0.588601,0.372563,0.131265,0.001803,18.555202,6.633959
1.355713,1.175926,1.061640,0.845216,0.668835,0.393118,0.130632,0.001645,34.822531,2.178288
